cwvScore,loadState,invoker,invokeCategory
728,complete,DOMWindow.onscroll,domcument-body-DOMWindow
728,complete,FrameRequestCallback,other
728,dom-interactive,https://cdn.cookielaw.org/scripttemplates/otSDKStub.js,other
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
728,dom-interactive,https://www.popularmechanics.com/_asse,other
728,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
728,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
728,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
728,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
728,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
728,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
728,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
728,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
728,loading,,
728,complete,TimerHandler:setTimeout,other
728,complete,TimerHandler:setTimeout,other
728,complete,TimerHandler:setTimeout,other
728,complete,TimerHandler:setTimeout,other
728,complete,TimerHandler:setTimeout,other
728,complete,DOMWindow.onscroll,domcument-body-DOMWindow
728,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
728,complete,PerformanceObserverCallback,other
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
728,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
728,dom-interactive,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
728,dom-interactive,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
728,dom-interactive,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
728,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
728,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
728,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
728,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
728,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
728,dom-interactive,XMLHttpRequest.onload,other
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
728,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chun,hdm miscellaneous
728,loading,,
736,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
736,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
736,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
736,complete,IntersectionObserverCallback,other
736,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
736,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
736,dom-interactive,XMLHttpRequest.onload,other
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
736,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/framework-a3556bc2094811f6.js,framework.js
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
736,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
744,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
744,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
744,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
744,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
744,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
744,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
744,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
744,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
744,complete,IntersectionObserverCallback,other
744,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
744,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
744,complete,DOMWindow.onscroll,domcument-body-DOMWindow
744,complete,FrameRequestCallback,other
744,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
744,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
744,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
744,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
744,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
744,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
752,complete,FrameRequestCallback,other
752,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
752,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
752,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
752,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
752,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
752,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
752,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
752,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/778.8f386bfd1513b79f.js,hdm miscellaneous
752,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
752,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
752,dom-interactive,,
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
760,complete,DOMWindow.onscroll,domcument-body-DOMWindow
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
760,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
760,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
760,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
760,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
760,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
760,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
760,complete,TimerHandler:setTimeout,other
760,complete,IntersectionObserverCallback,other
760,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
760,complete,DIV.onclick,other
760,dom-content-loaded,https://securepubads.g.doubleclick.net/tag/js/gpt.js,other
760,dom-content-loaded,FrameRequestCallback,other
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
760,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
760,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
760,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
760,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
760,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
760,loading,,
760,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
760,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
768,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
768,complete,TimerHandler:setTimeout,other
768,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
768,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
768,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
768,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/media/cmp.script.a020e6f8.js,hdm miscellaneous
768,dom-content-loaded,FrameRequestCallback,other
768,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
768,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
768,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
768,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
768,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
776,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
776,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
776,complete,TimerHandler:setTimeout,other
776,complete,TimerHandler:setTimeout,other
776,complete,,
776,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
776,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
776,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
776,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
776,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/4028.d516d8e5bdc82258.js,hdm miscellaneous
776,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/4558.78c26a6007d83ac5.js,hdm miscellaneous
776,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/9649-a1f0cd6a77167b36.js,hdm miscellaneous
776,dom-content-loaded,,
776,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
776,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
776,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
776,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
776,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
776,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
776,dom-interactive,https://securepubads.g.doubleclick.net/tag/js/gpt.js,other
776,dom-interactive,XMLHttpRequest.onload,other
776,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
776,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
776,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
776,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
776,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
776,dom-interactive,https://cdn.cookielaw.org/scripttemplates/otSDKStub.js,other
776,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
776,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
776,complete,TimerHandler:setTimeout,other
776,complete,TimerHandler:setTimeout,other
776,complete,DOMWindow.onorientationchange,domcument-body-DOMWindow
776,complete,#document.ontouchstart,domcument-body-DOMWindow
776,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
776,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
784,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
784,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
784,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
784,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
784,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
784,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
784,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
784,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
784,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
784,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
